"run","tick","UAV-UAV","Manned-Manned","UAV-Manned"
1,697.0,358,0,0
1,700.0,359,0,0
1,703.0,360,0,0
1,706.0,360,0,0
1,709.0,361,0,0
1,712.0,362,0,0
1,715.0,362,0,0
1,718.0,362,0,0
1,721.0,365,0,0
1,724.0,366,0,0
1,727.0,366,0,0
1,730.0,367,0,0
1,733.0,368,0,0
1,736.0,368,0,0
1,739.0,369,0,0
1,742.0,370,0,0
1,745.0,370,0,0
1,748.0,371,0,0
1,751.0,373,0,0
1,754.0,374,0,0
1,757.0,375,0,0
1,760.0,376,0,0
1,763.0,377,0,0
1,766.0,378,0,0
1,769.0,380,0,0
1,772.0,381,0,0
1,775.0,382,0,0
1,778.0,383,0,0
1,781.0,384,0,0
1,784.0,385,0,0
1,787.0,386,0,0
1,790.0,387,0,0
1,793.0,388,0,0
1,796.0,390,0,0
1,799.0,392,0,0
1,802.0,393,0,0
1,805.0,395,0,0
1,808.0,396,0,0
1,811.0,398,0,0
1,814.0,400,0,0
1,817.0,400,0,0
1,820.0,401,0,0
1,823.0,401,0,0
1,826.0,401,0,0
1,829.0,401,0,0
1,832.0,401,0,0
1,835.0,401,0,0
1,838.0,401,0,0
1,841.0,402,0,0
1,844.0,402,0,0
1,847.0,402,0,0
1,850.0,402,0,0
1,853.0,402,0,0
1,856.0,402,0,0
1,859.0,402,0,0
1,862.0,402,0,0
1,865.0,403,0,0
1,868.0,403,0,0
1,871.0,403,0,0
1,874.0,403,0,0
1,877.0,403,0,0
1,880.0,404,0,0
1,883.0,404,0,0
1,886.0,404,0,0
1,889.0,404,0,0
1,892.0,404,0,0
1,895.0,404,0,0
1,898.0,405,0,0
1,901.0,405,0,0
1,904.0,405,0,0
1,907.0,405,0,0
1,910.0,405,0,0
1,913.0,406,0,0
1,916.0,406,0,0
1,919.0,406,0,0
1,922.0,406,0,0
1,925.0,406,0,0
1,928.0,406,0,0
1,931.0,407,0,0
1,934.0,407,0,0
1,937.0,407,0,0
1,940.0,407,0,0
1,943.0,407,0,0
1,946.0,408,0,0
1,949.0,408,0,0
1,952.0,408,0,0
1,955.0,408,0,0
1,958.0,408,0,0
1,961.0,408,0,0
1,964.0,409,0,0
1,967.0,409,0,0
1,970.0,409,0,0
1,973.0,409,0,0
1,976.0,409,0,0
1,979.0,410,0,0
1,982.0,410,0,0
1,985.0,410,0,0
1,988.0,411,0,0
1,991.0,411,0,0
1,994.0,411,0,0
1,997.0,411,0,0
1,1000.0,411,0,0
1,1003.0,412,0,0
1,1006.0,412,0,0
1,1009.0,412,0,0
1,1012.0,412,0,0
1,1015.0,412,0,0
1,1018.0,413,0,0
1,1021.0,413,0,0
1,1024.0,413,0,0
1,1027.0,414,0,0
1,1030.0,414,0,0
1,1033.0,414,0,0
1,1036.0,415,0,0
1,1039.0,415,0,0
1,1042.0,415,0,0
1,1045.0,415,0,0
1,1048.0,416,0,0
1,1051.0,416,0,0
1,1054.0,416,0,0
1,1057.0,417,0,0
1,1060.0,417,0,0
1,1063.0,417,0,0
1,1066.0,418,0,0
1,1069.0,418,0,0
1,1072.0,418,0,0
1,1075.0,418,0,0
1,1078.0,419,0,0
1,1081.0,419,0,0
1,1084.0,419,0,0
1,1087.0,420,0,0
1,1090.0,420,0,0
1,1093.0,420,0,0
1,1096.0,421,0,0
1,1099.0,421,0,0
1,1102.0,421,0,0
1,1105.0,422,0,0
1,1108.0,422,0,0
1,1111.0,423,0,0
1,1114.0,423,0,0
1,1117.0,424,0,0
1,1120.0,424,0,0
1,1123.0,425,0,0
1,1126.0,425,0,0
1,1129.0,426,0,0
1,1132.0,426,0,0
1,1135.0,427,0,0
1,1138.0,427,0,0
1,1141.0,428,0,0
1,1144.0,428,0,0
1,1147.0,429,0,0
1,1150.0,429,0,0
1,1153.0,430,0,0
1,1156.0,430,0,0
1,1159.0,431,0,0
1,1162.0,431,0,0
1,1165.0,432,0,0
1,1168.0,433,0,0
1,1171.0,433,0,0
1,1174.0,434,0,0
1,1177.0,435,0,0
1,1180.0,435,0,0
1,1183.0,436,0,0
1,1186.0,437,0,0
1,1189.0,438,0,0
1,1192.0,438,0,0
1,1195.0,439,0,0
1,1198.0,440,0,0
1,1201.0,441,0,0
1,1204.0,442,0,0
1,1207.0,443,0,0
1,1210.0,444,0,0
1,1213.0,445,0,0
1,1216.0,446,0,0
1,1219.0,448,0,0
1,1222.0,449,0,0
1,1225.0,450,0,0
1,1228.0,452,0,0
1,1231.0,453,0,0
1,1234.0,455,0,0
1,1237.0,456,0,0
1,1240.0,458,0,0
1,1243.0,459,0,0
1,1246.0,462,0,0
1,1249.0,463,0,0
1,1252.0,463,0,0
1,1255.0,463,0,0
1,1258.0,463,0,0
1,1261.0,463,0,0
1,1264.0,463,0,0
1,1267.0,463,0,0
1,1270.0,463,0,0
1,1273.0,463,0,0
1,1276.0,463,0,0
1,1279.0,463,0,0
1,1282.0,463,0,0
1,1285.0,463,0,0
1,1288.0,463,0,0
1,1291.0,463,0,0
1,1294.0,463,0,0
1,1297.0,463,0,0
1,1300.0,463,0,0
1,1303.0,463,0,0
1,1306.0,463,0,0
1,1309.0,463,0,0
1,1312.0,463,0,0
1,1315.0,463,0,0
1,1318.0,463,0,0
1,1321.0,463,0,0
1,1324.0,463,0,0
1,1327.0,463,0,0
1,1330.0,463,0,0
1,1333.0,463,0,0
1,1336.0,463,0,0
1,1339.0,463,0,0
1,1342.0,463,0,0
1,1345.0,463,0,0
1,1348.0,463,0,0
1,1351.0,463,0,0
1,1354.0,463,0,0
1,1357.0,463,0,0
1,1360.0,463,0,0
1,1363.0,463,0,0
1,1366.0,463,0,0
1,1369.0,463,0,0
1,1372.0,463,0,0
1,1375.0,463,0,0
1,1378.0,463,0,0
1,1381.0,463,0,0
1,1384.0,463,0,0
1,1387.0,463,0,0
1,1390.0,463,0,0
1,1393.0,463,0,0
1,1396.0,463,0,0
1,1399.0,463,0,0
1,1402.0,463,0,0
1,1405.0,463,0,0
1,1408.0,463,0,0
1,1411.0,463,0,0
1,1414.0,463,0,0
1,1417.0,463,0,0
1,1420.0,463,0,0
1,1423.0,463,0,0
1,1426.0,463,0,0
1,1429.0,463,0,0
1,1432.0,463,0,0
1,1435.0,463,0,0
1,1438.0,463,0,0
1,1441.0,463,0,0
1,1444.0,463,0,0
1,1447.0,463,0,0
1,1450.0,463,0,0
1,1453.0,463,0,0
1,1456.0,463,0,0
1,1459.0,463,0,0
1,1462.0,463,0,0
1,1465.0,463,0,0
1,1468.0,463,0,0
1,1471.0,463,0,0
1,1474.0,463,0,0
1,1477.0,463,0,0
1,1480.0,463,0,0
1,1483.0,463,0,0
1,1486.0,463,0,0
1,1489.0,463,0,0
1,1492.0,463,0,0
1,1495.0,463,0,0
1,1498.0,463,0,0
1,1501.0,463,0,0
1,1504.0,463,0,0
1,1507.0,463,0,0
1,1510.0,463,0,0
1,1513.0,463,0,0
1,1516.0,463,0,0
1,1519.0,463,0,0
1,1522.0,463,0,0
1,1525.0,463,0,0
1,1528.0,463,0,0
1,1531.0,463,0,0
1,1534.0,463,0,0
1,1537.0,463,0,0
1,1540.0,463,0,0
1,1543.0,463,0,0
1,1546.0,463,0,0
1,1549.0,463,0,0
1,1552.0,463,0,0
1,1555.0,463,0,0
1,1558.0,463,0,0
1,1561.0,463,0,0
1,1564.0,463,0,0
1,1567.0,463,0,0
1,1570.0,463,0,0
1,1573.0,463,0,0
1,1576.0,463,0,0
1,1579.0,463,0,0
1,1582.0,463,0,0
1,1585.0,463,0,0
1,1588.0,463,0,0
1,1591.0,463,0,0
1,1594.0,463,0,0
1,1597.0,463,0,0
1,1600.0,463,0,0
1,1603.0,463,0,0
1,1606.0,463,0,0
1,1609.0,463,0,0
1,1612.0,463,0,0
1,1615.0,463,0,0
1,1618.0,463,0,0
1,1621.0,463,0,0
1,1624.0,463,0,0
1,1627.0,463,0,0
1,1630.0,463,0,0
1,1633.0,463,0,0
1,1636.0,463,0,0
1,1639.0,463,0,0
1,1642.0,463,0,0
1,1645.0,463,0,0
1,1648.0,463,0,0
1,1651.0,463,0,0
1,1654.0,463,0,0
1,1657.0,463,0,0
1,1660.0,463,0,0
1,1663.0,463,0,0
1,1666.0,463,0,0
1,1669.0,463,0,0
1,1672.0,463,0,0
1,1675.0,463,0,0
1,1678.0,463,0,0
1,1681.0,463,0,0
1,1684.0,463,0,0
1,1685.0,463,0,0
10,1.0,0,0,0
10,4.0,0,0,0
10,7.0,0,0,0
10,10.0,0,0,0
10,13.0,0,0,0
10,16.0,0,0,0
10,19.0,0,0,0
10,22.0,5,0,0
10,25.0,8,0,0
10,28.0,11,0,0
10,31.0,14,0,0
10,34.0,17,0,0
10,37.0,20,0,0
10,40.0,23,0,0
10,43.0,24,0,0
10,46.0,24,0,0
10,49.0,24,0,0
10,52.0,24,0,0
10,55.0,24,0,0
10,58.0,24,0,0
10,61.0,24,0,0
10,64.0,24,0,0
10,67.0,24,0,0
10,70.0,24,0,0
10,73.0,24,0,0
10,76.0,24,0,0
10,79.0,24,0,0
10,82.0,24,0,0
10,85.0,24,0,0
10,88.0,24,0,0
10,91.0,24,0,0
10,94.0,24,0,0
10,97.0,24,0,0
10,100.0,24,0,0
10,103.0,24,0,0
10,106.0,24,0,0
10,109.0,24,0,0
10,112.0,25,0,0
10,115.0,28,0,0
10,118.0,31,0,0
10,121.0,34,0,0
10,124.0,37,0,0
10,127.0,40,0,0
10,130.0,43,0,0
10,133.0,46,0,0
10,136.0,49,0,0
10,139.0,52,0,0
10,142.0,55,0,0
10,145.0,58,0,0
10,148.0,61,0,0
10,151.0,64,0,0
10,154.0,67,0,0
10,157.0,70,0,0
10,160.0,73,0,0
10,163.0,76,0,0
10,166.0,79,0,0
10,169.0,82,0,0
10,172.0,85,0,0
10,175.0,88,0,0
10,178.0,91,0,0
10,181.0,94,0,0
10,184.0,97,0,0
10,187.0,100,0,0
10,190.0,103,0,0
10,193.0,106,0,0
10,196.0,109,0,0
10,199.0,112,0,0
10,202.0,114,0,0
10,205.0,116,0,0
10,208.0,116,0,0
10,211.0,116,0,0
10,214.0,116,0,0
10,217.0,116,0,0
10,220.0,116,0,0
10,223.0,116,0,0
10,226.0,116,0,0
10,229.0,116,0,0
10,232.0,116,0,0
10,235.0,116,0,0
10,238.0,116,0,0
10,241.0,116,0,0
10,244.0,116,0,0
10,247.0,116,0,0
10,250.0,116,0,0
10,253.0,116,0,0
10,256.0,116,0,0
10,259.0,116,0,0
10,262.0,116,0,0
10,265.0,116,0,0
10,268.0,116,0,0
10,271.0,116,0,0
10,274.0,116,0,0
10,277.0,116,0,0
10,280.0,116,0,0
10,283.0,116,0,0
10,286.0,116,0,0
10,289.0,116,0,0
10,292.0,116,0,0
10,295.0,116,0,0
10,298.0,116,0,0
10,301.0,116,0,0
10,304.0,116,0,0
10,307.0,116,0,0
10,310.0,116,0,0
10,313.0,116,0,0
10,316.0,116,0,0
10,319.0,116,0,0
10,322.0,116,0,0
10,325.0,116,0,0
10,328.0,116,0,0
10,331.0,116,0,0
10,334.0,116,0,0
10,337.0,116,0,0
10,340.0,116,0,0
10,343.0,116,0,0
10,346.0,116,0,0
10,349.0,116,0,0
10,352.0,116,0,0
10,355.0,116,0,0
10,358.0,116,0,0
10,361.0,116,0,0
10,364.0,116,0,0
10,367.0,117,0,0
10,370.0,120,0,0
10,373.0,123,0,0
10,376.0,126,0,0
10,379.0,129,0,0
10,382.0,130,0,0
10,385.0,132,0,0
10,388.0,133,0,0
10,391.0,134,0,0
10,394.0,134,0,0
10,397.0,134,0,0
10,400.0,134,0,0
10,403.0,134,0,0
10,406.0,134,0,0
10,409.0,134,0,0
10,412.0,134,0,0
10,415.0,134,0,0
10,418.0,134,0,0
10,421.0,134,0,0
10,424.0,134,0,0
10,427.0,134,0,0
10,430.0,134,0,0
10,433.0,134,0,0
10,436.0,134,0,0
10,439.0,134,0,0
10,442.0,134,0,0
10,445.0,134,0,0
10,448.0,134,0,0
10,451.0,134,0,0
10,454.0,134,0,0
10,457.0,134,0,0
10,460.0,134,0,0
10,463.0,134,0,0
10,466.0,134,0,0
10,469.0,134,0,0
10,472.0,134,0,0
10,475.0,134,0,0
10,478.0,134,0,0
10,481.0,134,0,0
10,484.0,134,0,0
10,487.0,134,0,0
10,490.0,134,0,0
10,493.0,134,0,0
10,496.0,134,0,0
10,499.0,134,0,0
10,502.0,134,0,0
10,505.0,134,0,0
10,508.0,134,0,0
10,511.0,134,0,0
10,514.0,134,0,0
10,517.0,134,0,0
10,520.0,134,0,0
10,523.0,134,0,0
10,526.0,134,0,0
10,529.0,134,0,0
10,532.0,134,0,0
10,535.0,134,0,0
10,538.0,134,0,0
10,541.0,134,0,0
10,544.0,134,0,0
10,547.0,134,0,0
10,550.0,134,0,0
10,553.0,134,0,0
10,556.0,134,0,0
10,559.0,134,0,0
10,562.0,134,0,0
10,565.0,134,0,0
10,568.0,134,0,0
10,571.0,134,0,0
10,574.0,134,0,0
10,577.0,134,0,0
10,580.0,134,0,0
10,583.0,134,0,0
10,586.0,134,0,0
10,589.0,134,0,0
10,592.0,134,0,0
10,595.0,134,0,0
10,598.0,134,0,0
10,601.0,134,0,0
10,604.0,134,0,0
10,607.0,134,0,0
10,610.0,134,0,0
10,613.0,134,0,0
10,616.0,134,0,0
10,619.0,134,0,0
10,622.0,134,0,0
10,625.0,134,0,0
10,628.0,134,0,0
10,631.0,134,0,0
10,634.0,134,0,0
10,637.0,134,0,0
10,640.0,134,0,0
10,643.0,134,0,0
10,646.0,134,0,0
10,649.0,134,0,0
10,652.0,134,0,0
10,655.0,134,0,0
10,658.0,134,0,0
10,661.0,134,0,0
10,664.0,134,0,0
10,667.0,134,0,0
10,670.0,134,0,0
10,673.0,134,0,0
10,676.0,134,0,0
10,679.0,134,0,0
10,682.0,134,0,0
10,685.0,134,0,0
10,688.0,134,0,0
10,691.0,134,0,0
10,694.0,134,0,0
10,697.0,134,0,0
10,700.0,134,0,0
10,703.0,134,0,0
10,706.0,134,0,0
10,709.0,134,0,0
10,712.0,134,0,0
10,715.0,134,0,0
10,718.0,134,0,0
10,721.0,134,0,0
10,724.0,134,0,0
10,727.0,134,0,0
10,730.0,134,0,0
10,733.0,135,0,0
10,736.0,138,0,0
10,739.0,141,0,0
10,742.0,144,0,0
10,745.0,147,0,0
10,748.0,150,0,0
10,751.0,151,0,0
10,754.0,151,0,0
10,757.0,151,0,0
10,760.0,151,0,0
10,763.0,151,0,0
10,766.0,151,0,0
10,769.0,151,0,0
10,772.0,151,0,0
10,775.0,151,0,0
10,778.0,151,0,0
10,781.0,151,0,0
10,784.0,151,0,0
10,787.0,151,0,0
10,790.0,151,0,0
10,793.0,151,0,0
10,796.0,151,0,0
10,799.0,151,0,0
10,802.0,151,0,0
10,805.0,151,0,0
10,808.0,151,0,0
10,811.0,151,0,0
10,814.0,151,0,0
10,817.0,151,0,0
10,820.0,151,0,0
10,823.0,151,0,0
10,826.0,151,0,0
10,829.0,151,0,0
10,832.0,151,0,0
10,835.0,151,0,0
10,838.0,151,0,0
10,841.0,151,0,0
10,844.0,151,0,0
10,847.0,151,0,0
10,850.0,151,0,0
10,853.0,151,0,0
10,856.0,151,0,0
10,859.0,151,0,0
10,862.0,151,0,0
10,865.0,151,0,0
10,868.0,151,0,0
10,871.0,151,0,0
10,874.0,151,0,0
10,877.0,151,0,0
10,880.0,151,0,0
10,883.0,151,0,0
10,886.0,151,0,0
10,889.0,151,0,0
10,892.0,151,0,0
10,895.0,151,0,0
10,898.0,151,0,0
10,901.0,151,0,0
10,904.0,151,0,0
10,907.0,151,0,0
10,910.0,151,0,0
10,913.0,151,0,0
10,916.0,151,0,0
10,919.0,151,0,0
10,922.0,151,0,0
10,925.0,151,0,0
10,928.0,151,0,0
10,931.0,151,0,0
10,934.0,151,0,0
10,937.0,151,0,0
10,940.0,151,0,0
10,943.0,151,0,0
10,946.0,151,0,0
10,949.0,151,0,0
10,952.0,151,0,0
10,955.0,151,0,0
10,958.0,151,0,0
10,961.0,151,0,0
10,964.0,151,0,0
10,967.0,151,0,0
10,970.0,151,0,0
10,973.0,151,0,0
10,976.0,151,0,0
10,979.0,151,0,0
10,982.0,151,0,0
10,985.0,151,0,0
10,988.0,151,0,0
10,991.0,151,0,0
10,994.0,151,0,0
10,997.0,151,0,0
10,1000.0,151,0,0
10,1003.0,151,0,0
10,1006.0,151,0,0
10,1009.0,151,0,0
10,1012.0,151,0,0
10,1015.0,151,0,0
10,1018.0,151,0,0
10,1021.0,151,0,0
10,1024.0,151,0,0
10,1027.0,151,0,0
10,1030.0,151,0,0
10,1033.0,151,0,0
10,1036.0,151,0,0
10,1039.0,151,0,0
10,1042.0,151,0,0
10,1045.0,151,0,0
10,1048.0,151,0,0
10,1051.0,151,0,0
10,1054.0,151,0,0
10,1057.0,151,0,0
10,1060.0,151,0,0
10,1063.0,151,0,0
10,1066.0,151,0,0
10,1069.0,151,0,0
10,1072.0,151,0,0
10,1075.0,151,0,0
10,1078.0,151,0,0
10,1081.0,151,0,0
10,1084.0,151,0,0
10,1087.0,151,0,0
10,1090.0,151,0,0
10,1093.0,151,0,0
10,1096.0,151,0,0
10,1099.0,151,0,0
10,1102.0,151,0,0
10,1105.0,151,0,0
10,1108.0,151,0,0
10,1111.0,151,0,0
10,1114.0,151,0,0
10,1117.0,151,0,0
10,1120.0,151,0,0
10,1123.0,151,0,0
10,1126.0,151,0,0
10,1129.0,151,0,0
10,1132.0,151,0,0
10,1135.0,151,0,0
10,1138.0,151,0,0
10,1141.0,151,0,0
10,1144.0,151,0,0
10,1147.0,151,0,0
10,1150.0,151,0,0
10,1153.0,151,0,0
10,1156.0,151,0,0
10,1159.0,151,0,0
10,1162.0,151,0,0
10,1165.0,151,0,0
10,1168.0,151,0,0
10,1171.0,151,0,0
10,1174.0,151,0,0
10,1177.0,151,0,0
10,1180.0,151,0,0
10,1183.0,151,0,0
10,1186.0,151,0,0
10,1189.0,151,0,0
10,1192.0,151,0,0
10,1195.0,151,0,0
10,1198.0,151,0,0
10,1201.0,151,0,0
10,1204.0,151,0,0
10,1207.0,151,0,0
10,1210.0,151,0,0
10,1213.0,151,0,0
10,1216.0,151,0,0
10,1219.0,151,0,0
10,1222.0,151,0,0
10,1225.0,151,0,0
10,1228.0,151,0,0
10,1231.0,151,0,0
10,1234.0,151,0,0
10,1237.0,151,0,0
10,1240.0,151,0,0
10,1243.0,151,0,0
10,1246.0,151,0,0
10,1249.0,151,0,0
10,1252.0,151,0,0
10,1255.0,151,0,0
10,1258.0,151,0,0
10,1261.0,151,0,0
10,1264.0,151,0,0
10,1267.0,151,0,0
10,1270.0,151,0,0
10,1273.0,151,0,0
10,1276.0,151,0,0
10,1279.0,151,0,0
10,1282.0,151,0,0
10,1285.0,151,0,0
10,1288.0,151,0,0
10,1291.0,151,0,0
10,1294.0,151,0,0
10,1297.0,151,0,0
10,1300.0,151,0,0
10,1303.0,151,0,0
10,1306.0,151,0,0
10,1309.0,151,0,0
10,1312.0,151,0,0
10,1315.0,151,0,0
10,1318.0,151,0,0
10,1321.0,151,0,0
10,1324.0,151,0,0
10,1327.0,151,0,0
10,1330.0,151,0,0
10,1333.0,151,0,0
10,1336.0,151,0,0
10,1339.0,151,0,0
10,1342.0,151,0,0
10,1345.0,151,0,0
10,1348.0,151,0,0
10,1351.0,151,0,0
10,1354.0,151,0,0
10,1357.0,151,0,0
10,1360.0,151,0,0
10,1363.0,151,0,0
10,1366.0,151,0,0
10,1369.0,151,0,0
10,1372.0,151,0,0
10,1375.0,151,0,0
10,1378.0,151,0,0
10,1381.0,151,0,0
10,1384.0,151,0,0
10,1387.0,151,0,0
10,1390.0,151,0,0
10,1393.0,151,0,0
10,1396.0,151,0,0
10,1399.0,151,0,0
10,1402.0,151,0,0
10,1405.0,151,0,0
10,1408.0,151,0,0
10,1411.0,151,0,0
10,1414.0,151,0,0
10,1417.0,151,0,0
10,1420.0,151,0,0
10,1423.0,151,0,0
10,1426.0,151,0,0
10,1429.0,151,0,0
10,1432.0,151,0,0
10,1435.0,151,0,0
10,1438.0,151,0,0
10,1441.0,151,0,0
10,1444.0,151,0,0
10,1447.0,151,0,0
10,1450.0,151,0,0
10,1453.0,151,0,0
10,1456.0,151,0,0
10,1459.0,151,0,0
10,1462.0,151,0,0
10,1465.0,151,0,0
10,1468.0,151,0,0
10,1471.0,151,0,0
10,1474.0,151,0,0
10,1477.0,151,0,0
10,1480.0,151,0,0
10,1483.0,151,0,0
10,1486.0,151,0,0
10,1489.0,151,0,0
10,1492.0,151,0,0
10,1495.0,151,0,0
10,1498.0,151,0,0
10,1501.0,151,0,0
10,1504.0,151,0,0
10,1507.0,151,0,0
10,1510.0,151,0,0
10,1513.0,151,0,0
10,1516.0,151,0,0
10,1519.0,151,0,0
10,1522.0,151,0,0
10,1525.0,151,0,0
10,1528.0,151,0,0
10,1531.0,151,0,0
10,1534.0,151,0,0
10,1537.0,151,0,0
10,1540.0,151,0,0
10,1543.0,151,0,0
10,1546.0,151,0,0
10,1549.0,151,0,0
10,1552.0,151,0,0
10,1555.0,151,0,0
10,1558.0,151,0,0
10,1561.0,151,0,0
10,1564.0,151,0,0
10,1567.0,151,0,0
10,1570.0,151,0,0
10,1573.0,151,0,0
10,1576.0,151,0,0
10,1579.0,151,0,0
10,1582.0,151,0,0
10,1585.0,151,0,0
10,1588.0,151,0,0
10,1591.0,151,0,0
10,1594.0,151,0,0
10,1597.0,151,0,0
10,1600.0,151,0,0
10,1603.0,151,0,0
10,1606.0,151,0,0
10,1609.0,151,0,0
10,1612.0,151,0,0
10,1615.0,151,0,0
10,1618.0,151,0,0
10,1621.0,151,0,0
10,1624.0,151,0,0
10,1627.0,151,0,0
10,1630.0,151,0,0
10,1633.0,151,0,0
10,1636.0,151,0,0
10,1639.0,151,0,0
10,1642.0,151,0,0
10,1645.0,151,0,0
10,1648.0,151,0,0
10,1651.0,151,0,0
10,1654.0,151,0,0
10,1657.0,151,0,0
10,1660.0,151,0,0
10,1663.0,151,0,0
10,1666.0,151,0,0
10,1669.0,151,0,0
10,1672.0,151,0,0
10,1675.0,151,0,0
10,1678.0,151,0,0
